ds,y
6/20/17 1:45,29.6
6/20/17 1:50,28.9
6/20/17 1:55,28.5
6/20/17 2:00,28
6/20/17 2:05,27.4
6/20/17 2:10,27
6/20/17 2:15,26.6
6/20/17 2:20,26.3
6/20/17 2:25,25.9
6/20/17 2:30,25.5
6/20/17 2:35,24.8
6/20/17 2:40,24.4
6/20/17 2:45,24
6/20/17 2:50,23.6
6/20/17 2:55,23.4
6/20/17 3:00,23.1
6/20/17 3:05,22.9
6/20/17 3:10,22.6
6/20/17 3:15,22.4
6/20/17 3:20,22.2
6/20/17 3:25,21.8
6/20/17 3:30,21.6
6/20/17 3:35,21.3
6/20/17 3:40,20.8
6/20/17 3:45,20.6
6/20/17 3:50,20.4
6/20/17 3:55,20.2
6/20/17 4:00,20.1
6/20/17 4:05,20.1
6/20/17 4:10,20
6/20/17 4:15,20
6/20/17 4:20,19.9
6/20/17 4:25,19.8
6/20/17 4:30,19.7
6/20/17 4:35,19.5
6/20/17 4:40,19.3
6/20/17 4:45,19.2
6/20/17 4:50,19.1
6/20/17 4:55,18.9
6/20/17 5:00,18.7
6/20/17 5:05,18.4
6/20/17 5:10,18.2
6/20/17 5:15,18.2
6/20/17 5:20,18
6/20/17 5:25,17.9
6/20/17 5:30,17.9
6/20/17 5:35,17.8
6/20/17 5:40,17.8
6/20/17 5:45,17.6
6/20/17 5:50,17.6
6/20/17 5:55,17.6
6/20/17 6:00,17.5
6/20/17 6:05,17.5
6/20/17 6:10,17.4
6/20/17 6:15,17.4
6/20/17 6:20,17.5
6/20/17 6:25,17.4
6/20/17 6:30,17.2
6/20/17 6:35,17
6/20/17 6:40,16.8
6/20/17 6:45,16.8
6/20/17 6:50,16.8
6/20/17 6:55,16.8
6/20/17 7:00,16.8
6/20/17 7:05,16.8
6/20/17 7:10,16.9
6/20/17 7:15,16.7
6/20/17 7:20,16.5
6/20/17 7:25,16.4
6/20/17 7:30,16.4
6/20/17 7:35,16.4
6/20/17 7:40,16.3
6/20/17 7:45,16
6/20/17 7:50,16
6/20/17 7:55,15.9
6/20/17 8:00,15.7
6/20/17 8:05,15.7
6/20/17 8:10,15.6
6/20/17 8:15,15.6
6/20/17 8:20,15.5
6/20/17 8:25,15.5
6/20/17 8:30,15.5
6/20/17 8:35,15.5
6/20/17 8:40,15.5
6/20/17 8:45,15.4
6/20/17 8:50,15.4
6/20/17 8:55,15.4
6/20/17 9:00,15.3
6/20/17 9:05,15.3
6/20/17 9:10,15.2
6/20/17 9:15,15.3
6/20/17 9:20,15.5
6/20/17 9:25,15.5
6/20/17 9:30,15.6
6/20/17 9:35,15.6
6/20/17 9:40,15.5
6/20/17 9:45,15.6
6/20/17 9:50,15.5
6/20/17 9:55,15.5
6/20/17 10:00,15.4
6/20/17 10:05,15.3
6/20/17 10:10,15.2
6/20/17 10:15,15.1
6/20/17 10:20,15.1
6/20/17 10:25,15.2
6/20/17 10:30,15.1
6/20/17 10:35,15
6/20/17 10:40,14.9
6/20/17 10:45,14.7
6/20/17 10:50,14.6
6/20/17 10:55,14.4
6/20/17 11:00,14.2
6/20/17 11:05,14.2
6/20/17 11:10,14.1
6/20/17 11:15,14.1
6/20/17 11:20,14
6/20/17 11:25,14
6/20/17 11:30,13.9
6/20/17 11:35,13.9
6/20/17 11:40,13.8
6/20/17 11:45,13.8
6/20/17 11:50,13.9
6/20/17 11:55,14
6/20/17 12:00,14
6/20/17 12:05,13.9
6/20/17 12:10,13.8
6/20/17 12:15,13.9
6/20/17 12:20,14
6/20/17 12:25,13.8
6/20/17 12:30,13.7
6/20/17 12:35,13.6
6/20/17 12:40,13.6
6/20/17 12:45,13.5
6/20/17 12:50,13.5
6/20/17 12:55,13.5
6/20/17 13:00,13.5
6/20/17 13:05,13.6
6/20/17 13:10,13.6
6/20/17 13:15,13.7
6/20/17 13:20,13.9
6/20/17 13:25,14
6/20/17 13:30,14.2
6/20/17 13:35,14.4
6/20/17 13:40,14.7
6/20/17 13:45,14.8
6/20/17 13:50,14.8
6/20/17 13:55,14.9
6/20/17 14:00,15
6/20/17 14:05,15.3
6/20/17 14:10,15.5
6/20/17 14:15,15.7
6/20/17 14:20,15.8
6/20/17 14:25,16
6/20/17 14:30,16.4
6/20/17 14:35,16.6
6/20/17 14:40,16.9
6/20/17 14:45,17.2
6/20/17 14:50,17.6
6/20/17 14:55,18
6/20/17 15:00,18.4
6/20/17 15:05,18.8
6/20/17 15:10,19.4
6/20/17 15:15,20
6/20/17 15:20,20.4
6/20/17 15:25,20.9
6/20/17 15:30,21.7
6/20/17 15:35,22.2
6/20/17 15:40,23.1
6/20/17 15:45,24
6/20/17 15:50,24.6
6/20/17 15:55,25.1
6/20/17 16:00,26
6/20/17 16:05,26.7
6/20/17 16:10,27.5
6/20/17 16:15,28
6/20/17 16:20,28.4
6/20/17 16:25,29.4
6/20/17 16:30,30.1
6/20/17 16:35,30.9
6/20/17 16:40,31.5
6/20/17 16:45,32.3
6/20/17 16:50,33.3
6/20/17 16:55,34.1
6/20/17 17:00,34.5
6/20/17 17:05,35.2
6/20/17 17:10,35.6
6/20/17 17:15,36.7
6/20/17 17:20,37.2
6/20/17 17:25,37.6
6/20/17 17:30,38.3
6/20/17 17:35,39.2
6/20/17 17:40,40.1
6/20/17 17:45,40.7
6/20/17 17:50,40.9
6/20/17 17:55,41.5
6/20/17 18:00,41.7
6/20/17 18:05,42.2
6/20/17 18:10,43
6/20/17 18:15,43.8
6/20/17 18:20,44.4
6/20/17 18:25,44.6
6/20/17 18:30,45.2
6/20/17 18:35,45.1
6/20/17 18:40,45.4
6/20/17 18:45,45.7
6/20/17 18:50,46.3
6/20/17 18:55,46.4
6/20/17 19:00,46.9
6/20/17 19:05,47.6
6/20/17 19:10,47.5
6/20/17 19:15,47.3
6/20/17 19:20,47.4
6/20/17 19:25,47.9
6/20/17 19:30,48.5
6/20/17 19:35,48.5
6/20/17 19:40,49.3
6/20/17 19:45,49.4
6/20/17 19:50,49.5
6/20/17 19:55,49.6
6/20/17 20:00,50.4
6/20/17 20:05,50.1
6/20/17 20:10,49.9
6/20/17 20:15,50.5
6/20/17 20:20,50.1
6/20/17 20:25,51
6/20/17 20:30,50.9
6/20/17 20:35,50.6
6/20/17 20:40,50.9
6/20/17 20:45,51.1
6/20/17 20:50,51.9
6/20/17 20:55,51.3
6/20/17 21:00,51.7
6/20/17 21:05,51.7
6/20/17 21:10,51.3
6/20/17 21:15,50.7
6/20/17 21:20,51.4
6/20/17 21:25,51
6/20/17 21:30,51.3
6/20/17 21:35,51.3
6/20/17 21:40,50.7
6/20/17 21:45,50.7
6/20/17 21:50,51.1
6/20/17 21:55,51.3
6/20/17 22:00,50.9
6/20/17 22:05,50.5
6/20/17 22:10,50.2
6/20/17 22:15,50.2
6/20/17 22:20,49.9
6/20/17 22:25,49.8
6/20/17 22:30,49.4
6/20/17 22:35,49
6/20/17 22:40,48.6
6/20/17 22:45,48.8
6/20/17 22:50,48
6/20/17 22:55,48
6/20/17 23:00,48
6/20/17 23:05,47
6/20/17 23:10,46.9
6/20/17 23:15,46.8
6/20/17 23:20,46.6
6/20/17 23:25,46.5
6/20/17 23:30,45.6
6/20/17 23:35,45
6/20/17 23:40,44.6
6/20/17 23:45,44.4
6/20/17 23:50,44.2
6/20/17 23:55,43.7
6/21/17 0:00,43.6
6/21/17 0:05,42.7
6/21/17 0:10,42.5
6/21/17 0:15,41.6
6/21/17 0:20,41.1
6/21/17 0:25,40.1
6/21/17 0:30,39.7
6/21/17 0:35,39.5
6/21/17 0:40,39
6/21/17 0:45,38.1
6/21/17 0:50,37.3
6/21/17 0:55,37.1
6/21/17 1:00,36.2
6/21/17 1:05,35.2
6/21/17 1:10,34.4
6/21/17 1:15,33.9
6/21/17 1:20,32.9
6/21/17 1:25,32.1
6/21/17 1:30,31.2
6/21/17 1:35,30.3
6/21/17 1:40,29.5
6/21/17 1:45,28.8
6/21/17 1:50,28.1
6/21/17 1:55,27.6
6/21/17 2:00,27.2
6/21/17 2:05,26.7
6/21/17 2:10,26.3
6/21/17 2:15,25.9
6/21/17 2:20,25.4
6/21/17 2:25,24.9
6/21/17 2:30,24.4
6/21/17 2:35,23.8
6/21/17 2:40,23.4
6/21/17 2:45,23
6/21/17 2:50,22.7
6/21/17 2:55,22.5
6/21/17 3:00,22.2
6/21/17 3:05,21.9
6/21/17 3:10,21.6
6/21/17 3:15,21.3
6/21/17 3:20,21
6/21/17 3:25,20.7
6/21/17 3:30,20.4
6/21/17 3:35,20.2
6/21/17 3:40,20
6/21/17 3:45,19.7
6/21/17 3:50,19.6
6/21/17 3:55,19.4
6/21/17 4:00,19.3
6/21/17 4:05,19.2
6/21/17 4:10,19.3
6/21/17 4:15,19.4
6/21/17 4:20,19.3
6/21/17 4:25,19.1
6/21/17 4:30,19.1
6/21/17 4:35,19
6/21/17 4:40,18.8
6/21/17 4:45,18.8
6/21/17 4:50,18.7
6/21/17 4:55,18.5
6/21/17 5:00,18.5
6/21/17 5:05,18.5
6/21/17 5:10,18.5
6/21/17 5:15,18.4
6/21/17 5:20,18.4
6/21/17 5:25,18.1
6/21/17 5:30,18.1
6/21/17 5:35,18
6/21/17 5:40,17.9
6/21/17 5:45,17.9
6/21/17 5:50,17.8
6/21/17 5:55,17.3
6/21/17 6:00,17.1
6/21/17 6:05,17
6/21/17 6:10,17.1
6/21/17 6:15,17.1
6/21/17 6:20,16.9
6/21/17 6:25,16.9
6/21/17 6:30,16.9
6/21/17 6:35,16.4
6/21/17 6:40,16.3
6/21/17 6:45,16.2
6/21/17 6:50,16.2
6/21/17 6:55,16.2
6/21/17 7:00,16.2
6/21/17 7:05,16.4
6/21/17 7:10,16.5
6/21/17 7:15,16.5
6/21/17 7:20,16.5
6/21/17 7:25,16.5
6/21/17 7:30,16.5
6/21/17 7:35,16.5
6/21/17 7:40,16.4
6/21/17 7:45,16.4
6/21/17 7:50,16.3
6/21/17 7:55,16.1
6/21/17 8:00,16.1
6/21/17 8:05,16
6/21/17 8:10,15.8
6/21/17 8:15,15.7
6/21/17 8:20,15.6
6/21/17 8:25,15.5
6/21/17 8:30,15.4
6/21/17 8:35,15.4
6/21/17 8:40,15.4
6/21/17 8:45,15.2
6/21/17 8:50,15.1
6/21/17 8:55,15.1
6/21/17 9:00,15
6/21/17 9:05,15
6/21/17 9:10,14.9
6/21/17 9:15,15
6/21/17 9:20,15
6/21/17 9:25,15
6/21/17 9:30,15
6/21/17 9:35,14.9
6/21/17 9:40,15
6/21/17 9:45,14.7
6/21/17 9:50,14.8
6/21/17 9:55,14.8
6/21/17 10:00,14.8
6/21/17 10:05,14.7
6/21/17 10:10,14.8
6/21/17 10:15,14.9
6/21/17 10:20,15
6/21/17 10:25,14.9
6/21/17 10:30,14.9
6/21/17 10:35,14.9
6/21/17 10:40,14.8
6/21/17 10:45,14.7
6/21/17 10:50,14.5
6/21/17 10:55,14.5
6/21/17 11:00,14.4
6/21/17 11:05,14.4
6/21/17 11:10,14.3
6/21/17 11:15,14.3
6/21/17 11:20,14.2
6/21/17 11:25,14.1
6/21/17 11:30,14
6/21/17 11:35,14
6/21/17 11:40,14
6/21/17 11:45,13.9
6/21/17 11:50,13.8
6/21/17 11:55,13.7
6/21/17 12:00,13.7
6/21/17 12:05,13.6
6/21/17 12:10,13.6
6/21/17 12:15,13.8
6/21/17 12:20,13.7
6/21/17 12:25,13.6
6/21/17 12:30,13.6
6/21/17 12:35,13.7
6/21/17 12:40,13.7
6/21/17 12:45,13.7
6/21/17 12:50,13.8
6/21/17 12:55,13.8
6/21/17 13:00,13.8
6/21/17 13:05,13.9
6/21/17 13:10,14.1
6/21/17 13:15,14.3
6/21/17 13:20,14.5
6/21/17 13:25,14.5
6/21/17 13:30,14.6
6/21/17 13:35,14.8
6/21/17 13:40,15
6/21/17 13:45,15.2
6/21/17 13:50,15.3
6/21/17 13:55,15.4
6/21/17 14:00,15.7
6/21/17 14:05,15.9
6/21/17 14:10,16.1
6/21/17 14:15,16.3
6/21/17 14:20,16.4
6/21/17 14:25,16.6
6/21/17 14:30,16.8
6/21/17 14:35,17
6/21/17 14:40,17.3
6/21/17 14:45,17.5
6/21/17 14:50,17.7
6/21/17 14:55,18.1
6/21/17 15:00,18.4
6/21/17 15:05,19
6/21/17 15:10,19.5
6/21/17 15:15,20.1
6/21/17 15:20,20.9
6/21/17 15:25,21.4
6/21/17 15:30,22.1
6/21/17 15:35,22.8
6/21/17 15:40,23.5
6/21/17 15:45,24.1
6/21/17 15:50,24.8
6/21/17 15:55,25.6
6/21/17 16:00,26.3
6/21/17 16:05,27
6/21/17 16:10,27.8
6/21/17 16:15,28.3
6/21/17 16:20,28.8
6/21/17 16:25,29.7
6/21/17 16:30,30.4
6/21/17 16:35,31
6/21/17 16:40,31.7
6/21/17 16:45,32.5
6/21/17 16:50,33.2
6/21/17 16:55,33.9
6/21/17 17:00,34.3
6/21/17 17:05,35.2
6/21/17 17:10,35.4
6/21/17 17:15,35.8
6/21/17 17:20,36.8
6/21/17 17:25,37.5
6/21/17 17:30,38.1
6/21/17 17:35,38.7
6/21/17 17:40,39.3
6/21/17 17:45,39.7
6/21/17 17:50,40.7
6/21/17 17:55,40.6
6/21/17 18:00,41.5
6/21/17 18:05,41.7
6/21/17 18:10,42.3
6/21/17 18:15,42.5
6/21/17 18:20,43.3
6/21/17 18:25,43.8
6/21/17 18:30,44.3
6/21/17 18:35,44.4
6/21/17 18:40,44.5
6/21/17 18:45,45.2
6/21/17 18:50,45.5
6/21/17 18:55,45.9
6/21/17 19:00,46.6
6/21/17 19:05,47.2
6/21/17 19:10,47.2
6/21/17 19:15,47.9
6/21/17 19:20,48
6/21/17 19:25,47.9
6/21/17 19:30,48.4
6/21/17 19:35,48.7
6/21/17 19:40,49.3
6/21/17 19:45,49.4
6/21/17 19:50,49.6
6/21/17 19:55,49.2
6/21/17 20:00,49.6
6/21/17 20:05,50.3
6/21/17 20:10,50.5
6/21/17 20:15,50.3
6/21/17 20:20,50.4
6/21/17 20:25,51
6/21/17 20:30,50.4
6/21/17 20:35,50.8
6/21/17 20:40,50.9
6/21/17 20:45,51
6/21/17 20:50,50.7
6/21/17 20:55,51.3
6/21/17 21:00,51
6/21/17 21:05,51.7
6/21/17 21:10,50.9
6/21/17 21:15,51
6/21/17 21:20,50.6
6/21/17 21:25,50.7
6/21/17 21:30,51.3
6/21/17 21:35,51.2
6/21/17 21:40,51.4
6/21/17 21:45,50.6
6/21/17 21:50,50.7
6/21/17 21:55,50.4
6/21/17 22:00,49.7
6/21/17 22:05,49.5
6/21/17 22:10,49.4
6/21/17 22:15,49.2
6/21/17 22:20,48.9
6/21/17 22:25,48.8
6/21/17 22:30,48.5
6/21/17 22:35,48.4
6/21/17 22:40,48.1
6/21/17 22:45,47.9
6/21/17 22:50,47.7
6/21/17 22:55,47.7
6/21/17 23:00,46.6
6/21/17 23:05,46.7
6/21/17 23:10,46.4
6/21/17 23:15,45.3
6/21/17 23:20,45.4
6/21/17 23:25,44.9
6/21/17 23:30,44.3
6/21/17 23:35,44.4
6/21/17 23:40,44.1
6/21/17 23:45,43.7
6/21/17 23:50,43.3
6/21/17 23:55,43.1
6/22/17 0:00,42.5
6/22/17 0:05,41.7
6/22/17 0:10,41.4
6/22/17 0:15,40.5
6/22/17 0:20,40.2
6/22/17 0:25,39.5
6/22/17 0:30,39
6/22/17 0:35,38.3
6/22/17 0:40,37.9
6/22/17 0:45,37.2
6/22/17 0:50,36.5
6/22/17 0:55,36.1
6/22/17 1:00,35.6
6/22/17 1:05,34.8
6/22/17 1:10,34.5
6/22/17 1:15,33.9
6/22/17 1:20,33.6
6/22/17 1:25,31.9
6/22/17 1:30,31.9
6/22/17 1:35,31.8
6/22/17 1:40,31.7
6/22/17 1:45,30.6
6/22/17 1:50,29.7
6/22/17 1:55,28.9
6/22/17 2:00,28.2
6/22/17 2:05,27.6
6/22/17 2:10,26.8
6/22/17 2:15,26.4
6/22/17 2:20,25.9
6/22/17 2:25,25.3
6/22/17 2:30,24.8
6/22/17 2:35,24.2
6/22/17 2:40,23.8
6/22/17 2:45,23.4
6/22/17 2:50,23.1
6/22/17 2:55,22.7
6/22/17 3:00,22.2
6/22/17 3:05,21.9
6/22/17 3:10,21.6
6/22/17 3:15,21.2
6/22/17 3:20,21
6/22/17 3:25,20.9
6/22/17 3:30,20.5
6/22/17 3:35,20
6/22/17 3:40,19.7
6/22/17 3:45,19.4
6/22/17 3:50,19.2
6/22/17 3:55,19.1
6/22/17 4:00,19
6/22/17 4:05,18.7
6/22/17 4:10,18.4
6/22/17 4:15,18.2
6/22/17 4:20,18.1
6/22/17 4:25,18.2
6/22/17 4:30,18.1
6/22/17 4:35,18.3
6/22/17 4:40,18.3
6/22/17 4:45,18.2
6/22/17 4:50,18.1
6/22/17 4:55,18.1
6/22/17 5:00,18
6/22/17 5:05,17.9
6/22/17 5:10,17.9
6/22/17 5:15,17.7
6/22/17 5:20,17.7
6/22/17 5:25,17.6
6/22/17 5:30,17.5
6/22/17 5:35,17.5
6/22/17 5:40,17.6
6/22/17 5:45,17.3
6/22/17 5:50,17
6/22/17 5:55,17.1
6/22/17 6:00,16.9
6/22/17 6:05,16.9
6/22/17 6:10,16.9
6/22/17 6:15,16.8
6/22/17 6:20,16.8
6/22/17 6:25,16.7
6/22/17 6:30,16.6
6/22/17 6:35,16.5
6/22/17 6:40,16.6
6/22/17 6:45,16.4
6/22/17 6:50,16.4
6/22/17 6:55,16.7
6/22/17 7:00,16.6
6/22/17 7:05,16.6
6/22/17 7:10,16.6
6/22/17 7:15,16.8
6/22/17 7:20,16.7
6/22/17 7:25,16.5
6/22/17 7:30,16.5
6/22/17 7:35,16.4
6/22/17 7:40,16.1
6/22/17 7:45,15.8
6/22/17 7:50,15.7
6/22/17 7:55,15.6
6/22/17 8:00,15.9
6/22/17 8:05,15.7
6/22/17 8:10,16
6/22/17 8:15,15.9
6/22/17 8:20,15.7
6/22/17 8:25,15.5
6/22/17 8:30,15.4
6/22/17 8:35,15.3
6/22/17 8:40,15.1
6/22/17 8:45,15
6/22/17 8:50,14.9
6/22/17 8:55,14.9
6/22/17 9:00,14.8
6/22/17 9:05,14.7
6/22/17 9:10,14.7
6/22/17 9:15,14.7
6/22/17 9:20,14.6
6/22/17 9:25,14.6
6/22/17 9:30,14.5
6/22/17 9:35,14.5
6/22/17 9:40,14.4
6/22/17 9:45,14.4
6/22/17 9:50,14.4
6/22/17 9:55,14.3
6/22/17 10:00,14.3
6/22/17 10:05,14.2
6/22/17 10:10,14.2
6/22/17 10:15,14.2
6/22/17 10:20,14.1
6/22/17 10:25,14.1
6/22/17 10:30,14
6/22/17 10:35,14
6/22/17 10:40,14
6/22/17 10:45,14
6/22/17 10:50,13.9
6/22/17 10:55,13.9
6/22/17 11:00,13.8
6/22/17 11:05,13.8
6/22/17 11:10,13.9
6/22/17 11:15,13.8
6/22/17 11:20,13.7
6/22/17 11:25,13.7
6/22/17 11:30,13.6
6/22/17 11:35,13.5
6/22/17 11:40,13.5
6/22/17 11:45,13.4
6/22/17 11:50,13.4
6/22/17 11:55,13.4
6/22/17 12:00,13.3
6/22/17 12:05,13.2
6/22/17 12:10,13.1
6/22/17 12:15,13
6/22/17 12:20,12.9
6/22/17 12:25,12.8
6/22/17 12:30,12.9
6/22/17 12:35,12.9
6/22/17 12:40,13.2
6/22/17 12:45,13.2
6/22/17 12:50,13.5
6/22/17 12:55,13.4
6/22/17 13:00,13.2
6/22/17 13:05,13.4
6/22/17 13:10,13.6
6/22/17 13:15,13.9
6/22/17 13:20,13.9
6/22/17 13:25,13.8
6/22/17 13:30,14.1
6/22/17 13:35,14.5
6/22/17 13:40,14.8
6/22/17 13:45,14.9
6/22/17 13:50,15.1
6/22/17 13:55,15.2
6/22/17 14:00,15.3
6/22/17 14:05,15.5
6/22/17 14:10,15.6
6/22/17 14:15,15.8
6/22/17 14:20,16.1
6/22/17 14:25,16.2
6/22/17 14:30,16.4
6/22/17 14:35,16.6
6/22/17 14:40,16.9
6/22/17 14:45,17.2
6/22/17 14:50,17.4
6/22/17 14:55,17.8
6/22/17 15:00,18.3
6/22/17 15:05,18.7
6/22/17 15:10,19.2
6/22/17 15:15,19.8
6/22/17 15:20,20.4
6/22/17 15:25,21.1
6/22/17 15:30,22
6/22/17 15:35,22.7
6/22/17 15:40,23.3
6/22/17 15:45,24.1
6/22/17 15:50,24.8
6/22/17 15:55,25.6
6/22/17 16:00,26.5
6/22/17 16:05,27.3
6/22/17 16:10,28
6/22/17 16:15,28.9
6/22/17 16:20,29.7
6/22/17 16:25,30.4
6/22/17 16:30,31.1
6/22/17 16:35,31.7
6/22/17 16:40,32.3
6/22/17 16:45,33.1
6/22/17 16:50,33.9
6/22/17 16:55,34.6
6/22/17 17:00,35.1
6/22/17 17:05,35.7
6/22/17 17:10,36.2
6/22/17 17:15,36.8
6/22/17 17:20,37.5
6/22/17 17:25,38.3
6/22/17 17:30,38.9
6/22/17 17:35,39.3
6/22/17 17:40,39.9
6/22/17 17:45,40.3
6/22/17 17:50,41.4
6/22/17 17:55,41.5
6/22/17 18:00,42.3
6/22/17 18:05,42.8
6/22/17 18:10,43.3
6/22/17 18:15,43.8
6/22/17 18:20,44.2
6/22/17 18:25,44.8
6/22/17 18:30,45.4
6/22/17 18:35,45.8
6/22/17 18:40,45.8
6/22/17 18:45,46.7
6/22/17 18:50,47
6/22/17 18:55,47.4
6/22/17 19:00,48.4
6/22/17 19:05,48.5
6/22/17 19:10,48.6
6/22/17 19:15,49.1
6/22/17 19:20,49.3
6/22/17 19:25,49.6
6/22/17 19:30,50
6/22/17 19:35,50.4
6/22/17 19:40,51
6/22/17 19:45,51
6/22/17 19:50,50.8
6/22/17 19:55,51.3
6/22/17 20:00,51.6
6/22/17 20:05,51.4
6/22/17 20:10,51.5
6/22/17 20:15,51.9
6/22/17 20:20,51.6
6/22/17 20:25,52.2
6/22/17 20:30,52.6
6/22/17 20:35,52.7
6/22/17 20:40,52.6
6/22/17 20:45,52.7
6/22/17 20:50,52.7
6/22/17 20:55,52.4
6/22/17 21:00,52.4
6/22/17 21:05,52.6
6/22/17 21:10,52.3
6/22/17 21:15,52.1
6/22/17 21:20,52.3
6/22/17 21:25,51.9
6/22/17 21:30,51.6
6/22/17 21:35,52.1
6/22/17 21:40,52.1
6/22/17 21:45,52.2
6/22/17 21:50,52
6/22/17 21:55,51.6
6/22/17 22:00,51.1
6/22/17 22:05,51.6
6/22/17 22:10,50.9
6/22/17 22:15,50.9
6/22/17 22:20,51.1
6/22/17 22:25,50.4
6/22/17 22:30,50.5
6/22/17 22:35,50.1
6/22/17 22:40,50
6/22/17 22:45,49.9
6/22/17 22:50,49.8
6/22/17 22:55,49.2
6/22/17 23:00,48.4
6/22/17 23:05,48.5
6/22/17 23:10,48.6
6/22/17 23:15,47.6
6/22/17 23:20,47.3
6/22/17 23:25,47
6/22/17 23:30,46.4
6/22/17 23:35,46
6/22/17 23:40,45.8
6/22/17 23:45,45.4
6/22/17 23:50,44.9
6/22/17 23:55,44.9
6/23/17 0:00,44.1
6/23/17 0:05,43.6
6/23/17 0:10,43
6/23/17 0:15,43
6/23/17 0:20,41.9
6/23/17 0:25,41.6
6/23/17 0:30,41.1
6/23/17 0:35,40.2
6/23/17 0:40,39.5
6/23/17 0:45,38.7
6/23/17 0:50,38.3
6/23/17 0:55,37.9
6/23/17 1:00,37.1
6/23/17 1:05,36.3
6/23/17 1:10,35.6
6/23/17 1:15,34.7
6/23/17 1:20,33.9
6/23/17 1:25,32.8
6/23/17 1:30,31.8
6/23/17 1:35,31
6/23/17 1:40,30.3
6/23/17 1:45,29.7
6/23/17 1:50,29
6/23/17 1:55,28.5
6/23/17 2:00,28
6/23/17 2:05,27.5
6/23/17 2:10,27.1
6/23/17 2:15,26.7
6/23/17 2:20,26.4
6/23/17 2:25,25.9
6/23/17 2:30,25.5
6/23/17 2:35,24.8
6/23/17 2:40,24.4
6/23/17 2:45,24
6/23/17 2:50,23.7
6/23/17 2:55,23.4
6/23/17 3:00,23.2
6/23/17 3:05,22.9
6/23/17 3:10,22.6
6/23/17 3:15,22.3
6/23/17 3:20,22.1
6/23/17 3:25,21.8
6/23/17 3:30,21.4
6/23/17 3:35,21.3
6/23/17 3:40,21.2
6/23/17 3:45,21.1
6/23/17 3:50,21
6/23/17 3:55,20.9
6/23/17 4:00,20.8
6/23/17 4:05,20.6
6/23/17 4:10,20.6
6/23/17 4:15,20.5
6/23/17 4:20,20.4
6/23/17 4:25,20.3
6/23/17 4:30,20.2
6/23/17 4:35,20.2
6/23/17 4:40,20.1
6/23/17 4:45,20
6/23/17 4:50,19.8
6/23/17 4:55,19.7
6/23/17 5:00,19.5
6/23/17 5:05,19.3
6/23/17 5:10,19.1
6/23/17 5:15,19
6/23/17 5:20,18.8
6/23/17 5:25,18.7
6/23/17 5:30,18.7
6/23/17 5:35,18.6
6/23/17 5:40,18.5
6/23/17 5:45,18.3
6/23/17 5:50,18.3
6/23/17 5:55,18.3
6/23/17 6:00,18.1
6/23/17 6:05,18
6/23/17 6:10,17.9
6/23/17 6:15,17.8
6/23/17 6:20,17.7
6/23/17 6:25,17.5
6/23/17 6:30,17.4
6/23/17 6:35,17.3
6/23/17 6:40,17.2
6/23/17 6:45,17.1
6/23/17 6:50,17
6/23/17 6:55,16.9
6/23/17 7:00,16.8
6/23/17 7:05,16.7
6/23/17 7:10,16.7
6/23/17 7:15,16.6
6/23/17 7:20,16.6
6/23/17 7:25,16.6
6/23/17 7:30,16.5
6/23/17 7:35,16.5
6/23/17 7:40,16.4
6/23/17 7:45,16.4
6/23/17 7:50,16.3
6/23/17 7:55,16.3
6/23/17 8:00,16.3
6/23/17 8:05,16.3
6/23/17 8:10,16.2
6/23/17 8:15,16.2
6/23/17 8:20,16.2
6/23/17 8:25,16.1
6/23/17 8:30,16.1
6/23/17 8:35,16
6/23/17 8:40,15.9
6/23/17 8:45,15.8
6/23/17 8:50,15.8
6/23/17 8:55,15.7
6/23/17 9:00,15.7
6/23/17 9:05,15.6
6/23/17 9:10,15.6
6/23/17 9:15,15.6
6/23/17 9:20,15.5
6/23/17 9:25,15.5
6/23/17 9:30,15.5
6/23/17 9:35,15.4
6/23/17 9:40,15.4
6/23/17 9:45,15.4
6/23/17 9:50,15.4
6/23/17 9:55,15.3
6/23/17 10:00,15.2
6/23/17 10:05,15.2
6/23/17 10:10,15.1
6/23/17 10:15,15.2
6/23/17 10:20,15.2
6/23/17 10:25,15
6/23/17 10:30,15
6/23/17 10:35,15
6/23/17 10:40,14.9
6/23/17 10:45,15
6/23/17 10:50,15
6/23/17 10:55,15
6/23/17 11:00,15
6/23/17 11:05,15
6/23/17 11:10,15.1
6/23/17 11:15,15
6/23/17 11:20,14.9
6/23/17 11:25,14.9
6/23/17 11:30,14.9
6/23/17 11:35,14.8
6/23/17 11:40,14.8
6/23/17 11:45,14.7
6/23/17 11:50,14.7
6/23/17 11:55,14.6
6/23/17 12:00,14.6
6/23/17 12:05,14.5
6/23/17 12:10,14.4
6/23/17 12:15,14.4
6/23/17 12:20,14.5
6/23/17 12:25,14.3
6/23/17 12:30,14.3
6/23/17 12:35,14.3
6/23/17 12:40,14.3
6/23/17 12:45,14.1
6/23/17 12:50,14.1
6/23/17 12:55,14.1
6/23/17 13:00,14.1
6/23/17 13:05,14.1
6/23/17 13:10,14.2
6/23/17 13:15,14.4
6/23/17 13:20,14.5
6/23/17 13:25,14.6
6/23/17 13:30,14.7
6/23/17 13:35,14.8
6/23/17 13:40,14.9
6/23/17 13:45,15.1
6/23/17 13:50,15.3
6/23/17 13:55,15.4
6/23/17 14:00,15.6
6/23/17 14:05,15.8
6/23/17 14:10,16
